index	#1 Label	#2 Count	#3 String
161	1,0	2	Do you support @realDonaldTrump's decision to withdraw from the #IranNuclearDeal?  #TheResistance #MAGA #Trump #TuesdayThoughts #IranDeal  Currently following all new followers back.  Please vote &amp; RT 😊 ||||| Once again Fake poll, I want replies to the 50% that voted no ????? #Clueless [URL]
162	1,0	2	Netanyahu just gave his most grandiose anti-Iranian performance to date but this isn’t the first time Netanyahu has overhyped the threat of Iran’s non-existent nuclear weapons program #Iran [URL] ||||| Bullshit [URL]
164	1,0	2	Very significant defeat of govt tonight on European medicines regulation amendment. Near miss on customs union amendment. Margin is closing on these votes &amp; we will keep at it. ||||| Do you know what it really doesn’t matter - you are all selling us down the river given the lies and cheating #VoteLeave engaged in. Be a proper Opposition and oppose Brexit - it is killing this country and any faith we had in democracy! #StopBrexitSaveBritain [URL]
165	1,1	2	.@RickSantorum just defended Trump and his surrender to Putin’s Russia by spewing Republican LIES about Obama and the return of Iran’s funds. Disgusting &amp; un-American  Hey @ChrisCuomo, next time fact check! Maybe you didn’t know? It’s your job to know! Let me help  #TreasonSummit [URL] ||||| God damnit @ChrisCuomo  If you're going to have lying, complicit democracy destroyers on the air, at least be willing to PRESENT FACTS!  Pathetic!  Take a seat and give it to someone who has a clue! [URL]
166	1,0	2	Me and my 2-year-old son were having fun watching the HR derby until Schwarber's bat flip. Then my son looked at me and said, "Why does he hate the game of baseball? Why would he ruin the purity of such a perfectly divine nature of such a wonderful game?" I'm literally shaking. ||||| I don’t like your fake 2 year old. [URL]
167	1,0	2	"#MSM has got to stop creating more of these monsters by oversaturation. I'm not saying don't responsibly report on things as they happen. I understand it. But constantly showing the image of the murderer, constantly saying their name, is completely unnecessary." —@DLoesch #NRA [URL] ||||| @amazon @JeffBezos It’s this BS that has me boycotting you. By continuing to carry #NRATV, you are perpetuating their pro-gun/anti-kid propaganda. You should be ashamed of yourselves. Money&gt;kids’ lives? No! [URL]
168	1,0	2	TX Lt. Gov. Dan Patrick thinks school shootings happen cause of "too many exits." Only thing more terrible than country w/ very lax to nonexistent gun control would be country w/ very lax gun control, where students regularly end up trapped by gunmen in schools with 1-2 exits. ||||| bullshit my school has a lot of exits which are automatically locked from the outside. other than that the doors remain unlocked from the inside all day. the only way in is through the office. and yes i live in texas [URL]
172	1,0	2	No matter where they go, Justin Trudeau and the Liberal team are focused on you -- creating jobs, strengthening the middle class, and growing Canada's economy. [URL] ||||| ... preventing democratic reforms, lying repeatedly to get elected. #LiberalParty #JustinTrudeau @liberal_party #ProportionalRepresentation #democracy @PnPCBC @CBCNews @FairVoteCanada @Salon @HuffPostCanada [URL]
173	1,0	2	This will make your day. Guaranteed :   [URL] ||||| Raw Story spreading fake news?   I'm afraid so. @tbogg wrote this piece stating that a Monmouth poll rates @FoxNews as the least trusted network.  Well that's NOT what the poll cited says. In fact. It doesn't compare trust in networks with each other, but with Trump.  THREAD 1/2 [URL]
174	1,0	2	Yesterday morning's mission to degrade Syria's chemical weapons program was limited, well executed, accurately targeted &amp; proportionate. Was on @FoxNews earlier today to discuss. [URL] ||||| Attack was irrelevant, nothing more than fake show of toughness changing nothing.  Assad still winning, still has Chem weapons, can make more, Russia and Iran big winners, U.S. has no real influence.  Syrian people still dying.  trump posturing. #dtf [URL]
176	1,3	2	Trump says Iran will negotiate or 'something will happen' [URL] via @politicususa ||||| Hmph, once again, that lying POS that is #FakePresident @realDonaldTrump is trying to whine his ass off and make us "believe him" with his shitty #IranDeal stunt.  We're not gonna believe his lies thanks to his ego and #TrumpTreason.  So, in short, TOUGH FUCKING LUCK, BUSTER! [URL]
177	1,1	2	THERE IS A #TRUMP TWEET FOR EVERYTHING   #PotKettleOrange #Iran #IranDealWithdrawal #IranDeal #ImpeachTrump #WednesdayWisdom [URL] ||||| ORANGE SHITGIBBON is a hypocritical LIAR! [URL]
178	1,1	2	Even Trump’s staff agree that Iran has held up their end of the deal. This is a reckless decision that is based on a juvenile attempt to gut everything Obama has touched.  Trump's fevered ego continues to endanger this country and the world. ||||| Iran has done nothing wrong he's an idiot all of these countries are going to get what they need from each other they are not going to need us! [URL]
179	1,3	2	.@SecPompeo's confirmation hearing, April 12, 2018 UDALL: Do you have any evidence to dispute the IAEA assessment Iran is in full compliance with the JCPOA? POMPEO:  Senator, with the information that I've been provided..I've seen no evidence that they're not in compliance today. ||||| Pompeo lies thru his teeth!!!! [URL]
180	1,1	2	Breaking: Kerry just admitted he is colluding with Iran and even more countries [URL] ||||| More BS from Kerry! It's all about the $$ and NOTHING MORE. Pay-to-play? [URL] #ShadowDiplomacy #KerryIsATraitor #LockHimUp  #Qanon #WeAreTheStorm #PatriotsUnite  @realDonaldTrump @POTUS [URL]
181	1,0	2	JUST IN: Almost two-thirds of Americans -- 63% -- believe that the US should not withdraw from the Iran nuclear agreement [URL] ||||| OBVIOUSLY "FAKE NEWS" [URL]
182	1,3	2	A very busy day as we await the President's announcement on the #Irandeal.  That, plus we discuss NY AG resigning over physical abuse allegations.  Join our #OLG @GiannoCaldwell with @HARRISFAULKNER @KatiePavlich @JessicaTarlov and @RCamposDuffy [URL] ||||| No can do. Jessica is an eye-rolling, lying Democrat peice of crap and I will not listen to her childish ramblings. Too bad @Schneiderman isn't around to slap her. [URL]
184	1,0	2	Shoprite has the best puff-puff ||||| Stop lying [URL]
185	1,3	2	Humans took on #AI in the popular strategy computer game, Dota 2. Who do you think won? [URL] ||||| What could go wrong?   Approaches that help algorithms cooperate with each other could prove important for commercial uses of the technology. AI could team up to outmaneuver opponents in online trading or ad bidding. [URL]
186	1,3	2	This is the first picture of mum Clare O'Neill, who was injured when car thieves stole her Audi with baby Eliza still inside. Can you help us catch the thieves? [URL] [URL] ||||| Seriously, what is wrong with people ? How is this kind of behaviour ever excusable ? Thank the lord this baby was found safe &amp; well &amp; compassion &amp; love to her poor mother having to experience this trauma 😢😢😢 [URL]
187	1,1	2	🇺🇸 *Fox Insider* ~ "This Place Has Gone Downhill Fast" 🇺🇸  ~ Fox News Tells Top Reporters to Cease and Desist Working on Any Investigative Stories That Expose @FBI Corruption and Probes of Wrongdoing During Obama Administration. ~  #Cody45🐯 [URL] ||||| The Murdock's have decided to stop investigations of government corruption and obummer wrong doing. Going down fast. We love @crtv. No restrictions on any journalist or host. [URL]
188	1,3	2	BREAKING: Texas governor says school shooting suspect had shotgun, .38-revolver, and that both belong to suspect's father. ||||| Correct me if I am wrong, but I didn't see AR-15 in there. Nor to my knowledge are any if these assault weapons (whatever they are). [URL]
190	1,0	2	#GunControl is fucking retarded. Take it away from law abiding Americans and have others buy guns from the Black Market, and how are we supposed to defend ourselves? The Bill of Rights was never intended to be touched. Stop. Fucking. With. Our. Rights. ||||| Bullshit! Explain the 14th and 15th amendments. How about giving women the right to vote. Direct election of senators. Prohibition and it’s subsequent repeal. Know your Constitution before you start tweeting @NRA nonsense. [URL]
191	1,3	2	What if mullen pulls in Pittman ||||| Relentlessly wrong [URL]
192	1,3	2	Laejah don’t fuck wit me no more fuck this bitch 🙃 ||||| delete this bullshit right now [URL]
193	1,3	2	@KAcom  #FakeAccount  Read what it says about reaching out to his fans.   #Stupid [URL] ||||| If the account doesn’t have the blue “Verified” check mark, it’s NOT me!! We have to shut down a bunch of these FAKE accounts every month! [URL]
194	1,1	2	Kausikan touched a raw nerve w/ his ethno-nationalist &amp; influence meddling charges against Beijing. In return, China offered denial, promises to explain more but still no insights into their imperial mindset. Won’t change. Sadly [URL] @CollinSLKoh ||||| Nobody trusts #Beijing #Communist #regime cause they're untrustworthy. #XiJinping &amp; his cadres cheat, lie &amp; steal every step of the way. This why world is disgusted with #China regime &amp; instead of apologizing for stealing other countries #intellectualproperty they keep doing it. [URL]
197	1,0	2	The East and North East specifically, were ignored by successive Congress governments, Prime Minister Narendra Modi has put them firmly on the path of progress.. #PoweringIndia [URL] ||||| U r speading fake news of BJP. Why?? [URL]
198	1,0	2	if you remember these you qualify for a veterans discount [URL] ||||| Got this shit back in the day and bitch didn’t even work🙂🙄 LIES!! [URL]
199	1,0	2	Top 3 best rappers on XXL this year: 1. J.I.D 2. Ski Mask The Slump God 3. wifisfuneral ||||| 😂😂😂 the lies told in this tweet [URL]
200	1,0	2	Valley Plaza Mall in Bakersfield, Ca 😍😍 [URL] ||||| why you lying for 😭😂😂😂 [URL]
202	1,3	2	Alisyn Camerota: What kind of dumbass colleges don't want you?  Parkland survivor and gun control activist David Hogg: They rejected me about two weeks ago ... I think there's a lot of really good candidates that don't get into college. [URL] [URL] ||||| Not a @realDonaldTrump supporter who thinks any news that isn't flattering to Daddy is #FakeNews,but #AlisynCamerota is,for all intents and purposes,a partisan hack playing a "Journalist". [URL]
